Applicant_Gender,Owned_Car,Owned_Realty,Total_Income,Applicant_Age,Years_of_Working,Status,Government employee,Hourly/commission employee,Pensioner,Salaried employee,Student,Married,Separated,Single,Widow,Bachelor's degree,High school,Master's degree or higher,Some college,Some high school,Homeowner,Public housing,Renting,With parents
1,0,1,22050,36,5,1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,22050,36,5,1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,22050,36,5,1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,22050,36,5,1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,22050,28,6,1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0,0,1,25200,31,1,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,23310,41,22,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,23310,41,22,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,23310,41,22,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,1,1,22050,33,5,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False
1,1,1,22050,33,5,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False
1,1,1,22050,33,5,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False
1,1,1,22050,33,5,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False
1,1,1,22050,33,5,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False
1,0,1,34650,48,2,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,34650,48,2,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,34650,48,2,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,1,1,220500,28,7,1,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False
1,1,1,220500,28,7,1,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False
1,1,1,220500,28,7,1,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False
1,1,1,220500,28,7,1,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False
1,1,1,220500,28,7,1,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False
1,1,1,220500,28,7,1,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False
1,1,1,220500,28,7,1,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False
1,1,1,220500,28,7,1,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False
0,1,1,25200,27,3,1,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
0,1,1,25200,27,3,1,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
1,0,0,18900,54,6,1,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
1,0,0,18900,54,6,1,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
1,0,0,18900,54,6,1,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
1,0,0,18900,54,6,1,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
1,0,0,18900,54,6,1,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
1,0,0,15120,38,4,1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,0,15120,38,4,1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,0,15120,38,4,1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,0,15120,38,4,1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,0,15120,38,4,1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0,1,1,56700,50,2,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0,1,1,56700,50,2,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0,1,1,56700,50,2,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0,1,1,56700,50,2,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0,1,1,56700,50,2,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0,1,1,56700,50,2,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0,1,1,56700,50,2,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0,1,1,56700,50,2,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,34650,27,4,1,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
1,0,1,53550,46,15,1,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
1,0,1,53550,46,15,1,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
1,0,1,53550,46,15,1,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
1,0,1,53550,46,15,1,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
1,0,1,53550,46,15,1,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
1,0,1,53550,46,15,1,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
1,0,1,53550,46,15,1,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
1,0,0,9450,31,6,1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,0,9450,31,6,1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,31500,34,5,1,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False
1,0,1,18900,57,15,1,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
1,0,1,18900,57,15,1,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
1,0,1,18900,57,15,1,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
1,0,1,3780,53,4,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,22050,55,3,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,22050,55,3,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,22050,55,3,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,22050,55,3,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,22050,55,3,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,27720,51,5,1,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False
1,0,1,27720,51,5,1,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False
0,0,0,30240,36,7,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False
0,0,0,30240,36,7,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False
0,0,0,30240,36,7,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False
0,0,0,30240,36,7,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False
0,0,0,30240,36,7,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False
0,0,0,30240,36,7,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False
0,0,0,30240,36,7,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False
0,0,0,30240,36,7,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False
1,0,1,7560,24,4,1,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0,0,1,21420,38,6,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0,1,0,18900,29,4,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0,1,0,18900,29,4,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0,1,0,18900,29,4,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0,1,0,18900,29,4,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0,1,0,18900,29,4,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0,1,0,18900,29,4,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,17640,63,7,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,17640,63,7,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,17640,63,7,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,17640,63,7,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,17640,63,7,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,17640,63,7,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,17640,63,7,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,17640,63,7,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,21420,30,2,1,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False
1,0,1,21420,30,2,1,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False
1,0,1,21420,30,2,1,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False
1,0,1,21420,30,2,1,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False
1,0,1,21420,30,2,1,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False
1,0,1,21420,30,2,1,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False
1,0,1,21420,30,2,1,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False
1,0,1,21420,30,2,1,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False
1,0,1,21420,30,2,1,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False
1,0,1,21420,30,2,1,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False
0,1,1,20160,53,7,1,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
0,1,1,20160,53,7,1,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
0,1,1,20160,53,7,1,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
0,1,1,20160,53,7,1,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
0,1,1,20160,53,7,1,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
0,1,1,20160,53,7,1,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
1,0,0,22680,48,27,1,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
1,0,1,18900,30,6,1,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False
1,0,1,18900,30,6,1,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False
1,0,1,18900,30,6,1,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False
1,0,1,18900,30,6,1,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False
1,0,1,18900,30,6,1,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False
1,0,1,18900,30,6,1,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False
1,0,1,18900,30,6,1,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False
0,1,0,44100,25,3,1,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
0,1,0,44100,25,3,1,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
0,1,0,44100,25,3,1,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
0,1,0,44100,25,3,1,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
0,1,0,44100,25,3,1,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
0,1,0,44100,25,3,1,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
0,1,0,44100,25,3,1,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
0,1,1,34650,33,5,1,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0,1,1,34650,33,5,1,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0,1,1,34650,33,5,1,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0,1,1,34650,33,5,1,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0,1,1,34650,33,5,1,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0,1,1,34650,33,5,1,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0,1,1,34650,33,5,1,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0,0,1,28350,32,2,1,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
0,0,1,28350,32,2,1,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
0,0,1,28350,32,2,1,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
0,0,1,28350,32,2,1,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
0,0,1,28350,32,2,1,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
0,0,1,28350,32,2,1,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
0,0,1,28350,32,2,1,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
0,0,1,22050,33,4,1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0,0,1,22050,33,4,1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0,0,1,22050,33,4,1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0,0,1,22050,33,4,1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0,0,1,22050,33,4,1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0,0,1,22050,33,4,1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0,0,1,22050,33,4,1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0,0,1,22050,33,4,1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,17010,33,9,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False
1,0,1,17010,33,9,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False
1,0,1,17010,33,9,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False
1,0,1,17010,33,9,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False
1,0,1,17010,33,9,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False
1,0,1,17010,33,9,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False
1,0,1,17010,33,9,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False
1,0,1,17010,33,9,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False
1,0,1,17010,33,9,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False
1,0,1,17010,33,9,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False
1,0,1,17010,33,9,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False
0,0,1,15750,43,10,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0,0,1,15750,43,10,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0,0,1,15750,43,10,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,1,1,11340,55,21,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,1,1,11340,55,21,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,1,1,11340,55,21,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,37800,46,2,1,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False
1,0,1,37800,46,2,1,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False
1,0,1,37800,46,2,1,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False
1,0,1,37800,46,2,1,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False
1,0,1,37800,46,2,1,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False
1,0,1,37800,46,2,1,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False
1,0,1,37800,46,2,1,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False
1,0,1,37800,46,2,1,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False
1,0,1,37800,46,2,1,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False
1,0,1,15750,51,6,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,15750,51,6,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,15750,51,6,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,15750,51,6,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,15750,51,6,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,15750,51,6,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,15750,51,6,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,15750,51,6,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,15750,51,6,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,15750,51,6,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0,0,0,28350,30,3,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True
0,0,0,28350,30,3,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True
0,0,0,28350,30,3,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True
0,0,0,28350,30,3,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True
0,0,0,28350,30,3,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True
0,0,0,28350,30,3,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True
0,0,0,28350,30,3,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True
0,1,1,37800,52,6,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,15750,35,6,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,15750,35,6,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,15750,35,6,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0,1,0,22050,25,3,1,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True
0,1,0,22050,25,3,1,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True
0,1,0,22050,25,3,1,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True
0,1,0,22050,25,3,1,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True
0,1,0,22050,25,3,1,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True
0,1,0,22050,25,3,0,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True
0,1,0,22050,25,3,1,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True
0,1,0,22050,25,3,1,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True
0,1,0,22050,25,3,1,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True
0,1,0,22050,25,3,1,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True
0,1,0,22050,25,3,1,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True
1,0,1,32760,41,16,1,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
1,0,1,32760,41,16,1,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
1,0,0,12600,32,10,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,0,12600,32,10,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,0,12600,32,10,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,0,12600,32,10,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,0,12600,32,10,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,0,12600,32,10,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,0,12600,32,10,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,0,12600,32,10,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,0,12600,32,10,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0,1,1,22050,25,1,1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0,1,1,22050,25,1,1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0,1,1,22050,25,1,1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0,1,1,22050,25,1,1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0,1,1,22050,25,1,1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,0,18900,44,6,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,0,18900,44,6,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,0,18900,44,6,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,0,18900,44,6,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0,0,0,34650,42,1,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False
0,0,0,34650,42,1,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False
0,0,0,34650,42,1,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False
0,0,0,34650,42,1,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False
0,0,0,34650,42,1,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False
1,1,1,11340,51,7,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,1,1,11340,51,7,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,1,1,11340,51,7,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,20160,45,21,1,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,20160,45,21,1,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,18900,36,13,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,18900,36,13,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,18900,36,13,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,18900,36,13,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,18900,36,13,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,18900,36,13,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,18900,36,13,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,18900,36,13,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,18900,36,13,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,18900,36,13,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,18900,36,13,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,22050,32,3,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,1,12600,33,2,1,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False
1,0,0,28350,40,6,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0,1,1,44100,29,2,1,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False
0,1,1,44100,29,2,1,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False
1,0,0,28350,44,5,1,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False
1,0,0,28350,44,5,1,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False
0,1,0,22050,39,5,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0,1,0,40950,26,3,1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0,1,0,40950,26,3,1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0,1,0,40950,26,3,1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0,1,0,40950,26,3,1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0,1,1,37800,57,1,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False
0,1,1,37800,57,1,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False
0,1,1,37800,57,1,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False
0,1,1,37800,57,1,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False
0,1,1,37800,57,1,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False
1,1,1,22050,28,3,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False
1,1,1,22050,28,3,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False
1,1,1,44100,47,7,1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,1,1,15750,38,6,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False
1,1,1,15750,38,6,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False
1,1,1,15750,38,6,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False
1,1,1,15750,38,6,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False
1,1,1,15750,38,6,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False
1,1,1,15750,38,6,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False
1,1,1,15750,38,6,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False
1,1,1,15750,38,6,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False
